game_date,home_team,away_team,home_pts,away_pts,home_reb,away_reb,home_ast,away_ast,home_tov,away_tov,home_fg_pct,away_fg_pct,home_elo,away_elo,home_injuries,away_injuries,home_roll5_pts,away_roll5_pts,home_roll5_reb,away_roll5_reb,home_roll5_ast,away_roll5_ast,point_diff,reb_diff,ast_diff,tov_diff,elo_diff,injury_diff,roll5_point_diff,roll5_reb_diff,roll5_ast_diff,home_advantage,home_win
2023-12-31,HOU,GS,115.0,101.4,40.8,46.4,23.7,23.7,18.4,13.5,0.434,0.465,1581.7,1460.0,1,3,113.0,114.1,43.6,42.3,29.6,22.7,13.5,-5.5,-0.1,4.9,121.7,2,-1.1,1.3,6.9,1,1
2024-01-01,NY,HOU,137.4,96.8,41.3,45.2,21.2,25.2,10.2,16.2,0.509,0.454,1463.4,1499.9,0,0,127.3,102.5,43.9,42.5,23.9,15.8,40.6,-3.8,-4.0,-6.1,-36.5,0,24.7,1.3,8.1,1,1
2024-01-02,DET,UTA,99.9,110.2,39.6,49.7,23.6,17.7,17.4,14.2,0.404,0.473,1397.4,1315.3,1,2,116.4,104.2,44.5,51.4,25.2,23.1,-10.4,-10.2,5.9,3.2,82.1,1,12.2,-6.9,2.1,1,0
2024-01-03,NO,ORL,101.3,130.8,44.3,37.0,29.0,17.2,16.2,15.4,0.469,0.505,1713.5,1462.0,2,0,118.1,101.8,41.5,45.1,28.1,22.5,-29.5,7.3,11.8,0.8,251.5,-2,16.3,-3.6,5.6,1,0
2024-01-04,NY,MIL,120.7,105.8,45.9,42.5,34.6,21.2,10.4,12.8,0.542,0.394,1680.4,1473.9,3,3,122.0,112.9,45.3,39.6,22.5,23.6,14.9,3.4,13.4,-2.4,206.5,0,9.1,5.7,-1.1,1,0
2024-01-05,LAL,MEM,106.5,115.3,48.5,47.5,24.4,29.7,12.3,13.5,0.461,0.384,1526.2,1548.6,1,3,120.4,109.3,45.4,43.0,24.8,24.7,-8.9,1.0,-5.3,-1.2,-22.4,2,11.2,2.4,0.2,1,1
2024-01-06,MIN,MEM,125.3,87.8,40.4,47.1,26.1,29.9,13.6,9.9,0.476,0.514,1437.8,1502.7,3,3,109.9,113.1,40.0,46.3,23.0,22.6,37.5,-6.8,-3.9,3.6,-64.9,0,-3.1,-6.3,0.4,1,1
2024-01-07,HOU,GS,112.0,97.0,44.8,45.0,18.3,26.3,12.4,12.6,0.459,0.38,1599.2,1560.8,2,1,108.0,107.1,46.3,45.6,26.8,21.6,14.9,-0.2,-7.9,-0.2,38.4,-1,1.0,0.7,5.2,1,1
2024-01-08,WAS,CHI,121.9,103.7,43.5,52.5,24.9,26.7,10.3,11.8,0.368,0.456,1508.4,1552.6,3,2,114.1,106.6,42.1,44.5,26.9,21.5,18.2,-9.0,-1.8,-1.5,-44.2,-1,7.5,-2.4,5.4,1,1
2024-01-09,IND,DET,113.1,105.6,37.5,51.3,25.0,22.6,14.8,17.3,0.445,0.418,1324.2,1387.1,0,3,100.5,117.3,45.0,40.4,24.0,24.7,7.5,-13.9,2.4,-2.4,-62.9,3,-16.8,4.6,-0.7,1,1
2024-01-10,MEM,DAL,119.3,106.6,43.2,44.4,25.9,24.3,14.1,14.3,0.394,0.528,1493.8,1432.4,3,0,113.0,122.8,49.7,50.9,26.7,19.8,12.7,-1.2,1.6,-0.3,61.4,-3,-9.8,-1.2,6.9,1,1
2024-01-11,MEM,UTA,113.8,98.6,38.6,36.5,22.0,19.2,14.1,11.9,0.467,0.489,1438.5,1569.1,0,0,113.0,113.9,45.5,39.0,21.4,30.1,15.2,2.0,2.9,2.2,-130.6,0,-0.9,6.5,-8.7,1,0
2024-01-12,PHX,POR,143.5,106.4,43.6,38.6,24.8,20.4,9.8,13.1,0.402,0.406,1535.2,1508.5,0,1,101.5,106.2,48.7,42.4,25.9,28.3,37.1,5.0,4.4,-3.3,26.6,1,-4.7,6.3,-2.5,1,1
2024-01-13,IND,WAS,113.5,113.7,52.1,49.8,22.2,22.6,12.3,17.3,0.485,0.381,1551.0,1566.2,2,3,107.7,102.2,49.8,45.3,23.1,26.5,-0.2,2.3,-0.4,-5.0,-15.2,1,5.5,4.5,-3.4,1,0
2024-01-14,ORL,DEN,122.5,91.3,43.0,47.0,27.0,26.3,13.2,11.1,0.454,0.406,1481.3,1604.5,3,2,112.0,107.9,46.6,43.9,21.8,25.0,31.2,-4.0,0.7,2.1,-123.1,-1,4.0,2.7,-3.2,1,1
2024-01-15,NO,GS,110.7,129.8,38.9,37.2,23.7,19.6,17.2,18.1,0.473,0.452,1518.3,1460.6,2,2,105.9,108.3,43.4,41.5,23.6,22.6,-19.1,1.7,4.2,-1.0,57.7,0,-2.4,2.0,1.0,1,0
2024-01-16,MEM,OKC,120.8,96.8,48.1,49.5,24.6,29.5,10.9,12.9,0.427,0.496,1537.9,1447.1,0,3,104.3,115.5,46.9,48.2,32.0,24.7,23.9,-1.3,-4.9,-2.0,90.8,3,-11.2,-1.3,7.3,1,1
2024-01-17,UTA,PHI,117.9,94.6,46.4,45.1,30.3,17.1,11.4,16.1,0.453,0.452,1527.6,1438.3,2,1,111.3,111.7,45.8,41.5,23.5,22.0,23.2,1.3,13.1,-4.8,89.3,-1,-0.4,4.3,1.5,1,1
2024-01-18,UTA,SAC,114.3,114.3,44.6,41.7,34.4,32.5,12.4,7.3,0.389,0.5,1573.2,1456.7,2,0,102.4,102.7,47.0,45.3,25.4,26.7,0.0,2.8,1.9,5.1,116.5,-2,-0.3,1.7,-1.2,1,0
2024-01-19,DEN,PHI,113.5,100.0,51.2,52.1,26.5,33.9,14.9,11.4,0.496,0.441,1676.7,1445.7,1,2,96.4,104.4,46.4,47.0,26.0,21.0,13.5,-1.0,-7.4,3.5,231.0,1,-8.0,-0.5,5.0,1,1
2024-01-20,UTA,LAL,110.6,109.9,39.9,38.0,18.0,22.4,11.7,11.9,0.44,0.379,1562.1,1401.5,2,0,103.8,101.7,45.1,46.5,24.3,28.9,0.7,1.9,-4.5,-0.2,160.6,-2,2.2,-1.5,-4.6,1,0
2024-01-21,UTA,ORL,122.0,105.2,42.7,42.0,21.9,20.7,16.4,16.0,0.467,0.481,1451.9,1547.1,1,1,117.4,103.3,47.6,46.5,21.1,24.1,16.8,0.7,1.2,0.3,-95.1,0,14.1,1.1,-3.1,1,1
2024-01-22,TOR,IND,115.5,124.7,52.7,45.2,27.4,23.0,17.1,7.9,0.463,0.447,1581.2,1545.9,1,2,117.6,105.4,44.6,48.2,25.5,21.2,-9.2,7.5,4.4,9.2,35.4,1,12.2,-3.7,4.3,1,1
2024-01-23,GS,MIA,97.6,110.3,45.7,46.8,28.5,25.0,16.0,16.7,0.464,0.409,1466.2,1424.2,2,2,101.2,93.5,46.3,45.4,24.3,19.7,-12.7,-1.1,3.4,-0.7,42.0,0,7.6,0.9,4.7,1,0
2024-01-24,CLE,MEM,112.9,102.8,38.2,41.8,24.8,19.5,12.2,16.0,0.477,0.468,1537.3,1553.4,3,1,107.5,97.1,42.3,49.6,23.7,28.1,10.1,-3.6,5.3,-3.8,-16.2,-2,10.4,-7.2,-4.5,1,1
2024-01-25,IND,OKC,107.9,100.0,46.9,32.7,30.4,19.0,10.4,12.1,0.413,0.452,1552.5,1486.2,0,3,115.4,102.3,45.9,48.2,23.8,24.6,8.0,14.2,11.4,-1.7,66.2,3,13.1,-2.3,-0.8,1,1
2024-01-26,MIL,CLE,101.9,129.4,47.8,40.6,24.6,24.4,12.8,12.2,0.513,0.455,1464.3,1515.6,3,0,113.5,94.3,44.4,46.2,18.9,19.1,-27.5,7.2,0.2,0.6,-51.3,-3,19.2,-1.8,-0.2,1,1
2024-01-27,CHI,BKN,111.5,93.3,44.1,44.8,24.7,26.6,14.5,13.5,0.413,0.474,1523.4,1424.0,1,3,103.2,103.2,44.2,40.4,21.8,18.5,18.2,-0.7,-1.9,1.0,99.4,2,-0.0,3.8,3.3,1,0
2024-01-28,MIN,TOR,94.4,105.2,41.9,35.3,21.7,22.4,13.7,13.1,0.505,0.416,1426.5,1443.4,3,0,98.7,111.8,38.8,42.2,26.0,22.3,-10.8,6.6,-0.7,0.6,-17.0,-3,-13.1,-3.4,3.8,1,1
2024-01-29,ORL,WAS,110.3,110.9,47.9,37.8,27.1,29.0,5.6,15.9,0.434,0.438,1612.2,1550.4,1,3,109.4,115.9,46.6,39.7,29.5,24.7,-0.6,10.1,-1.8,-10.3,61.9,2,-6.6,6.9,4.9,1,0
2024-01-30,TOR,DET,117.4,103.8,38.6,49.4,20.7,23.9,13.7,12.0,0.545,0.473,1453.1,1501.8,3,1,118.2,108.0,46.6,46.9,26.8,16.7,13.6,-10.8,-3.3,1.7,-48.7,-2,10.2,-0.3,10.1,1,1
2024-01-31,CLE,DAL,123.1,96.9,45.1,34.0,23.6,33.1,8.8,14.0,0.456,0.441,1573.8,1591.3,3,2,93.5,114.4,46.3,42.0,28.8,24.3,26.2,11.1,-9.5,-5.2,-17.5,-1,-20.9,4.3,4.6,1,1
2024-02-01,MEM,IND,100.2,104.8,40.5,36.5,20.6,27.4,8.5,18.1,0.466,0.424,1612.9,1441.7,1,1,114.1,113.1,43.7,48.2,20.5,24.1,-4.6,4.1,-6.8,-9.5,171.2,0,1.0,-4.5,-3.6,1,0
2024-02-02,LAL,MIL,106.2,104.3,45.8,47.1,21.8,23.9,14.8,12.4,0.424,0.418,1522.1,1482.8,2,0,114.7,110.2,44.5,42.7,27.3,23.6,1.9,-1.3,-2.2,2.3,39.3,-2,4.5,1.8,3.7,1,1
2024-02-03,SAC,ORL,116.1,113.9,43.2,44.6,23.4,25.6,18.9,13.4,0.498,0.498,1459.2,1507.6,1,2,109.5,102.6,46.6,42.4,30.8,21.4,2.2,-1.4,-2.1,5.5,-48.5,1,6.9,4.2,9.4,1,1
2024-02-04,CLE,DEN,115.1,112.2,54.9,44.7,33.2,23.0,10.4,16.5,0.449,0.407,1618.7,1518.5,1,1,110.1,112.7,46.2,44.3,24.5,22.4,2.9,10.3,10.2,-6.1,100.2,0,-2.6,1.9,2.1,1,0
2024-02-05,LAC,CHA,119.7,107.6,48.7,49.1,22.1,24.3,12.4,15.8,0.43,0.406,1379.6,1419.7,1,2,99.6,100.9,47.6,43.2,23.3,25.6,12.1,-0.4,-2.2,-3.4,-40.1,1,-1.3,4.4,-2.3,1,1
2024-02-06,LAL,MEM,106.7,113.4,46.2,47.2,21.9,28.2,15.1,7.0,0.423,0.423,1367.9,1459.9,0,3,113.9,98.2,50.0,45.4,26.7,24.6,-6.7,-1.1,-6.3,8.0,-92.0,3,15.7,4.6,2.1,1,0
2024-02-07,MEM,MIN,100.2,84.0,39.7,49.0,23.2,28.7,12.1,16.3,0.5,0.429,1611.8,1461.6,0,0,97.5,110.0,46.1,49.6,24.6,20.3,16.1,-9.3,-5.5,-4.2,150.2,0,-12.5,-3.5,4.3,1,1
2024-02-08,MIA,MIN,103.0,94.4,36.2,49.3,34.0,21.0,6.4,15.0,0.492,0.505,1414.4,1496.1,2,1,121.4,110.8,51.1,46.6,28.0,26.0,8.6,-13.2,12.9,-8.6,-81.6,-1,10.6,4.5,1.9,1,1
2024-02-09,PHI,LAC,91.8,90.5,49.6,43.8,17.4,25.0,11.4,10.0,0.452,0.393,1371.5,1575.5,0,0,106.9,115.3,46.4,38.5,23.0,23.1,1.3,5.8,-7.6,1.4,-203.9,0,-8.4,7.9,-0.1,1,0
2024-02-10,MEM,DAL,92.1,106.7,46.1,39.9,27.9,21.6,13.8,11.2,0.476,0.408,1602.5,1542.7,1,1,98.1,110.5,42.7,46.5,20.3,22.6,-14.6,6.2,6.3,2.6,59.8,0,-12.5,-3.8,-2.3,1,0
2024-02-11,SA,GS,113.7,107.9,54.7,42.6,21.5,24.1,10.8,9.9,0.402,0.383,1531.7,1419.3,0,3,94.7,91.0,43.9,44.2,23.2,23.9,5.8,12.0,-2.6,0.9,112.4,3,3.6,-0.3,-0.7,1,0
2024-02-12,ORL,IND,109.0,95.3,42.7,46.9,22.9,25.2,11.5,13.1,0.42,0.528,1453.3,1405.9,3,0,108.1,109.4,41.8,40.2,21.8,19.5,13.6,-4.2,-2.3,-1.6,47.4,-3,-1.3,1.6,2.3,1,1
2024-02-13,DEN,MIL,106.9,109.1,45.3,47.4,23.5,25.0,11.9,16.3,0.524,0.435,1475.3,1533.9,0,3,95.6,100.8,47.2,41.4,26.0,21.4,-2.2,-2.1,-1.5,-4.3,-58.6,3,-5.1,5.8,4.7,1,1
2024-02-14,WAS,CHA,115.0,94.6,40.8,43.1,23.0,30.6,14.0,11.7,0.448,0.404,1504.2,1556.7,2,0,108.3,92.3,46.8,46.2,27.3,20.3,20.4,-2.3,-7.6,2.3,-52.4,-2,16.0,0.5,7.0,1,1
2024-02-15,NO,DEN,125.1,122.3,39.7,39.4,21.7,21.5,11.3,17.3,0.454,0.404,1537.3,1538.1,0,3,109.3,110.4,41.7,48.0,27.2,23.6,2.8,0.3,0.2,-6.0,-0.8,3,-1.1,-6.4,3.6,1,1
2024-02-16,MIN,BOS,125.3,102.1,49.1,46.7,29.0,22.0,20.1,14.4,0.471,0.465,1635.4,1315.2,3,1,109.9,104.3,42.5,45.1,27.7,26.1,23.2,2.4,7.0,5.7,320.3,-2,5.6,-2.6,1.6,1,1
2024-02-17,DAL,CLE,120.1,122.5,48.5,41.0,25.3,30.3,14.2,15.3,0.529,0.39,1470.7,1446.6,3,0,125.3,104.7,48.1,46.3,27.3,24.4,-2.4,7.5,-4.9,-1.1,24.1,-3,20.6,1.8,2.8,1,0
2024-02-18,ATL,BOS,111.0,95.9,53.9,48.8,24.1,20.8,18.7,17.5,0.415,0.429,1441.2,1511.9,1,2,114.8,106.9,50.5,42.3,25.0,19.1,15.2,5.1,3.4,1.2,-70.7,1,7.9,8.3,5.9,1,1
2024-02-19,ORL,DET,94.9,112.4,52.5,51.0,22.2,23.2,11.4,12.9,0.41,0.383,1611.7,1430.1,1,2,111.4,112.9,49.6,39.2,32.8,21.4,-17.6,1.5,-0.9,-1.4,181.7,1,-1.5,10.5,11.5,1,0
2024-02-20,MIN,BOS,102.4,90.4,44.6,44.1,26.0,24.8,7.3,16.0,0.399,0.472,1399.7,1433.4,2,3,102.5,99.8,45.6,44.0,22.9,19.1,12.0,0.5,1.2,-8.7,-33.7,1,2.7,1.6,3.8,1,1
2024-02-21,DET,ORL,117.9,107.1,51.8,47.7,23.2,32.1,9.9,14.6,0.493,0.458,1478.6,1390.3,1,1,119.4,103.5,44.0,42.5,26.2,20.8,10.8,4.0,-8.9,-4.7,88.3,0,15.8,1.5,5.4,1,0
2024-02-22,DET,SA,112.0,110.6,47.1,42.7,22.2,17.8,14.1,8.7,0.418,0.459,1502.5,1526.4,1,2,104.6,104.5,46.2,47.1,22.6,26.8,1.4,4.4,4.5,5.4,-23.9,1,0.0,-0.9,-4.2,1,0
2024-02-23,TOR,PHX,97.4,106.2,52.3,51.7,17.9,21.1,10.4,8.5,0.505,0.482,1628.8,1583.6,3,2,120.2,105.5,50.1,46.9,21.4,20.5,-8.8,0.6,-3.2,1.9,45.2,-1,14.8,3.2,0.8,1,0
2024-02-24,MIA,HOU,113.8,95.4,41.6,44.9,18.5,26.1,16.7,14.0,0.467,0.389,1478.3,1518.1,2,0,107.2,101.5,47.0,44.8,20.9,27.3,18.3,-3.3,-7.6,2.7,-39.8,-2,5.8,2.2,-6.4,1,1
2024-02-25,PHX,POR,114.5,114.7,52.4,39.7,16.8,21.1,13.3,10.9,0.497,0.462,1656.0,1441.6,3,1,85.6,106.9,43.5,37.6,21.7,24.1,-0.2,12.7,-4.3,2.4,214.4,-2,-21.3,5.8,-2.4,1,1
2024-02-26,CHI,HOU,118.1,117.3,37.0,41.8,33.6,21.6,18.3,11.4,0.429,0.563,1636.8,1588.8,1,2,111.0,117.0,44.4,44.9,26.4,21.2,0.9,-4.8,12.0,6.9,48.0,1,-6.0,-0.6,5.3,1,1
2024-02-27,DAL,NO,107.9,120.2,39.6,39.1,21.0,34.2,9.4,17.2,0.34,0.449,1507.5,1391.1,2,3,97.2,100.5,50.7,46.7,20.1,26.2,-12.3,0.5,-13.2,-7.8,116.4,1,-3.3,4.0,-6.1,1,1
2024-02-28,MEM,OKC,96.6,93.1,39.4,42.2,22.1,13.4,9.8,14.0,0.465,0.479,1512.6,1407.1,1,1,97.3,104.4,46.1,40.8,23.8,23.3,3.5,-2.8,8.7,-4.3,105.6,0,-7.1,5.3,0.5,1,0
2024-02-29,PHI,WAS,106.8,82.0,54.6,48.0,27.1,16.8,13.5,16.4,0.482,0.48,1457.9,1412.0,1,1,106.5,104.2,49.0,41.0,24.9,26.1,24.8,6.6,10.3,-2.8,45.9,0,2.3,8.0,-1.2,1,1
2024-03-01,WAS,CHI,100.2,96.9,52.6,37.8,28.9,25.3,13.2,11.1,0.426,0.422,1456.2,1414.9,1,1,106.8,111.7,49.4,44.9,26.6,21.2,3.3,14.8,3.6,2.2,41.3,0,-4.9,4.6,5.4,1,0
2024-03-02,MIN,BOS,100.3,114.8,50.5,49.3,26.2,13.8,8.0,14.4,0.518,0.44,1493.4,1286.2,0,3,100.9,105.8,47.8,43.5,23.3,28.7,-14.6,1.2,12.4,-6.4,207.2,3,-4.9,4.4,-5.4,1,0
2024-03-03,OKC,MEM,109.3,111.7,36.9,44.5,15.5,23.4,10.8,16.8,0.476,0.426,1456.2,1510.5,2,2,103.8,105.3,43.5,42.8,21.9,29.6,-2.5,-7.6,-8.0,-6.0,-54.3,0,-1.5,0.7,-7.7,1,1
2024-03-04,PHI,HOU,111.2,94.4,48.4,47.4,23.4,22.6,5.5,15.8,0.486,0.498,1430.6,1428.4,3,3,116.3,115.3,49.5,39.9,24.4,23.3,16.8,1.0,0.8,-10.2,2.2,0,1.1,9.6,1.1,1,1
2024-03-05,ATL,IND,125.7,103.7,39.1,41.8,24.9,25.0,14.9,14.8,0.544,0.494,1483.3,1540.5,0,1,113.0,110.9,44.5,41.1,30.5,24.7,22.0,-2.6,-0.0,0.2,-57.2,1,2.1,3.4,5.7,1,1
2024-03-06,UTA,WAS,102.9,109.3,33.3,52.3,26.2,23.3,11.8,14.9,0.481,0.482,1595.5,1472.2,3,1,116.2,93.0,45.5,47.4,21.6,24.2,-6.4,-19.0,2.9,-3.1,123.3,-2,23.2,-1.8,-2.5,1,1
2024-03-07,HOU,SAC,115.4,122.2,43.8,48.0,22.2,19.7,15.3,11.4,0.454,0.468,1557.3,1543.5,2,3,112.8,116.7,43.1,44.3,22.5,17.2,-6.8,-4.1,2.5,3.9,13.8,1,-3.9,-1.2,5.3,1,0
2024-03-08,NY,IND,102.8,115.6,37.6,48.2,23.8,27.2,17.0,9.6,0.504,0.516,1496.8,1442.9,1,2,110.9,121.9,44.3,45.5,22.5,26.7,-12.8,-10.7,-3.3,7.4,53.9,1,-11.0,-1.1,-4.2,1,1
2024-03-09,ATL,WAS,104.6,107.6,45.4,41.8,22.4,21.3,10.5,10.2,0.452,0.45,1471.6,1551.1,2,2,99.6,108.7,46.3,40.8,25.4,27.8,-3.0,3.6,1.1,0.3,-79.5,0,-9.1,5.5,-2.4,1,0
2024-03-10,PHX,SA,99.0,90.4,46.5,50.5,23.6,18.9,10.4,12.5,0.408,0.415,1553.5,1482.6,1,0,110.2,101.4,49.4,39.1,26.2,20.7,8.7,-4.0,4.7,-2.1,70.9,-1,8.8,10.3,5.6,1,1
2024-03-11,UTA,SAC,102.1,117.7,46.0,52.7,22.8,26.2,9.8,11.7,0.413,0.503,1645.0,1477.4,0,3,110.1,105.7,46.6,47.1,29.9,22.2,-15.5,-6.7,-3.4,-1.9,167.6,3,4.5,-0.5,7.7,1,1
2024-03-12,BOS,MIA,92.7,110.2,51.1,41.0,32.0,21.8,11.9,17.9,0.429,0.438,1414.9,1526.9,3,0,110.4,115.7,46.3,46.9,24.8,25.2,-17.5,10.1,10.2,-6.0,-112.0,-3,-5.3,-0.6,-0.5,1,0
2024-03-13,TOR,BOS,122.7,88.1,49.5,46.0,20.9,25.5,9.7,16.5,0.432,0.457,1598.1,1372.5,0,1,100.9,105.6,41.0,48.4,25.2,20.1,34.6,3.5,-4.5,-6.7,225.5,1,-4.7,-7.4,5.0,1,1
2024-03-14,SAC,POR,96.3,103.4,46.6,38.5,21.8,19.4,8.4,13.5,0.382,0.434,1668.2,1326.5,1,1,116.9,125.2,39.2,44.6,32.1,20.2,-7.1,8.1,2.4,-5.1,341.7,0,-8.2,-5.4,11.9,1,1
2024-03-15,DET,POR,120.7,110.1,46.7,48.7,20.3,22.6,12.0,13.5,0.486,0.315,1560.8,1444.0,2,0,109.0,101.8,45.4,42.9,28.6,26.3,10.6,-2.0,-2.3,-1.5,116.8,-2,7.2,2.5,2.3,1,1
2024-03-16,NY,CHA,111.8,79.2,48.8,38.2,23.5,31.4,15.4,12.9,0.382,0.421,1405.6,1542.6,0,3,117.4,112.4,48.0,45.7,24.8,25.5,32.7,10.6,-7.9,2.4,-137.0,3,5.0,2.3,-0.8,1,1
2024-03-17,LAL,NY,117.7,117.3,43.1,30.2,21.3,34.9,12.2,17.5,0.457,0.44,1387.1,1480.8,0,1,102.4,92.8,47.0,45.4,25.2,22.5,0.4,12.9,-13.6,-5.3,-93.7,1,9.6,1.6,2.7,1,1
2024-03-18,SAC,LAC,105.3,112.3,42.7,42.8,31.1,26.0,12.8,12.6,0.507,0.418,1553.9,1471.7,3,0,120.3,104.6,42.4,45.9,27.0,15.8,-7.0,-0.0,5.1,0.2,82.3,-3,15.7,-3.4,11.2,1,1
2024-03-19,DAL,ATL,103.4,110.4,42.1,48.0,24.8,28.4,8.9,16.7,0.473,0.525,1629.3,1440.1,1,2,113.0,100.9,46.5,46.1,27.4,25.7,-7.0,-5.9,-3.6,-7.8,189.2,1,12.1,0.3,1.6,1,0
2024-03-20,SA,NO,107.7,111.9,41.7,41.4,26.0,21.8,12.7,10.7,0.407,0.421,1445.3,1611.4,1,3,101.0,116.4,47.2,49.5,27.8,18.7,-4.1,0.3,4.2,2.0,-166.1,2,-15.4,-2.3,9.1,1,1
2024-03-21,SAC,TOR,124.6,100.5,49.1,43.8,28.9,27.8,12.6,12.9,0.482,0.474,1568.8,1551.7,3,3,122.9,104.9,46.9,47.1,28.4,26.2,24.1,5.4,1.1,-0.4,17.0,0,17.9,-0.2,2.2,1,1
2024-03-22,SA,SAC,91.3,123.7,47.7,41.4,34.6,28.1,15.6,13.4,0.428,0.443,1481.6,1439.3,1,0,85.6,102.1,46.9,40.7,31.0,26.2,-32.4,6.3,6.5,2.2,42.3,-1,-16.5,6.2,4.8,1,0
2024-03-23,WAS,DET,120.3,115.6,48.7,37.7,26.2,26.5,17.0,12.1,0.468,0.397,1523.4,1514.0,2,0,101.9,102.6,44.5,48.7,25.7,22.1,4.8,11.0,-0.3,4.9,9.4,-2,-0.7,-4.2,3.6,1,1
2024-03-24,OKC,NO,99.4,109.0,40.8,43.7,25.4,16.6,14.3,9.6,0.504,0.469,1433.6,1371.8,3,3,109.4,116.9,43.3,39.6,19.0,18.2,-9.6,-2.9,8.8,4.7,61.8,0,-7.5,3.7,0.8,1,0
2024-03-25,CHA,NO,106.3,134.2,47.4,44.3,24.4,24.9,16.7,12.4,0.45,0.353,1502.1,1549.8,0,0,106.6,115.1,45.4,46.2,26.1,27.4,-27.9,3.1,-0.5,4.3,-47.7,0,-8.5,-0.8,-1.3,1,0
2024-03-26,BKN,BOS,102.5,105.4,43.8,45.2,20.7,25.9,13.5,12.2,0.5,0.434,1480.0,1439.1,1,3,101.1,116.2,46.9,40.5,20.9,24.4,-2.9,-1.5,-5.2,1.3,40.8,2,-15.1,6.4,-3.6,1,0
2024-03-27,DAL,NO,103.8,114.2,45.1,44.9,29.0,22.4,12.8,13.8,0.484,0.428,1504.9,1369.7,1,3,83.4,111.5,43.2,43.2,24.8,25.0,-10.4,0.2,6.6,-1.0,135.1,2,-28.1,0.0,-0.3,1,0
2024-03-28,LAC,UTA,109.3,98.4,44.1,41.3,30.1,25.7,14.1,8.8,0.461,0.474,1518.4,1448.9,0,2,116.6,101.9,41.3,39.1,26.1,25.1,10.9,2.8,4.4,5.3,69.5,2,14.7,2.2,1.0,1,1
2023-10-01,CLE,DET,94.3,106.5,50.3,31.0,26.4,32.3,11.5,14.3,0.442,0.448,1572.4,1422.5,0,3,100.7,118.4,44.5,47.5,23.6,24.3,-12.3,19.2,-5.9,-2.8,149.8,3,-17.7,-3.0,-0.7,1,0
2023-10-02,ATL,LAL,95.3,104.2,44.0,47.5,24.1,24.6,12.3,14.1,0.453,0.481,1606.8,1388.8,2,0,115.0,104.5,41.2,42.1,24.0,22.1,-8.9,-3.4,-0.5,-1.8,218.1,-2,10.5,-1.0,1.8,1,0
2023-10-03,PHI,CLE,111.0,99.4,47.4,38.0,24.0,27.2,13.0,7.9,0.51,0.416,1515.8,1513.5,2,0,106.7,115.7,44.5,45.7,21.0,20.9,11.6,9.4,-3.2,5.1,2.3,-2,-9.0,-1.2,0.2,1,1
2023-10-04,LAC,DAL,118.6,103.5,43.0,44.1,28.2,24.2,15.4,19.7,0.427,0.445,1591.0,1346.2,3,2,104.3,109.3,44.0,45.6,22.6,16.7,15.1,-1.1,4.0,-4.3,244.8,-1,-5.1,-1.5,5.9,1,1
2023-10-05,DET,ATL,79.3,113.5,43.7,37.8,23.2,24.3,11.5,11.1,0.472,0.435,1500.5,1501.6,2,1,110.7,92.4,44.3,43.4,26.7,25.3,-34.2,5.8,-1.2,0.4,-1.1,-1,18.3,0.9,1.4,1,0
2023-10-06,DAL,NY,106.0,116.2,43.3,40.7,20.6,22.5,14.1,18.6,0.477,0.514,1407.0,1364.3,0,0,99.8,117.0,40.7,42.8,23.0,24.3,-10.2,2.5,-1.9,-4.4,42.7,0,-17.3,-2.1,-1.2,1,0
2023-10-07,DEN,WAS,101.4,89.1,44.5,47.6,25.9,20.7,12.9,14.4,0.411,0.453,1402.2,1402.0,1,0,100.9,102.0,45.7,39.9,28.0,24.3,12.3,-3.1,5.2,-1.6,0.2,-1,-1.1,5.8,3.7,1,1
2023-10-08,MIA,ORL,99.0,75.8,44.5,42.1,25.7,26.9,13.9,12.6,0.505,0.445,1500.8,1522.1,0,2,115.3,107.6,47.8,42.4,21.5,24.9,23.3,2.4,-1.2,1.4,-21.3,2,7.6,5.3,-3.4,1,1
2023-10-09,LAL,MIL,108.4,112.8,54.2,49.0,25.8,24.6,8.4,13.2,0.455,0.394,1569.1,1602.3,3,2,114.6,114.9,44.6,38.3,25.2,25.1,-4.4,5.2,1.2,-4.8,-33.2,-1,-0.3,6.3,0.1,1,1
2023-10-10,WAS,HOU,105.5,109.4,37.4,46.3,25.9,19.2,12.8,14.0,0.473,0.508,1509.5,1403.1,1,3,112.5,104.8,43.0,45.6,25.9,21.6,-3.9,-8.8,6.7,-1.3,106.4,2,7.7,-2.6,4.2,1,0
2023-10-11,POR,UTA,116.2,103.0,47.8,47.2,23.0,23.7,14.7,15.2,0.369,0.402,1306.7,1550.6,3,0,110.9,108.8,50.6,46.9,25.4,24.5,13.2,0.6,-0.7,-0.5,-244.0,-3,2.1,3.7,0.9,1,1
2023-10-12,CHI,BOS,126.2,108.8,48.4,49.0,26.3,28.2,9.9,15.4,0.433,0.438,1465.5,1657.6,0,1,110.3,103.0,48.2,40.1,24.3,21.4,17.4,-0.5,-1.9,-5.5,-192.1,1,7.2,8.1,2.9,1,1
2023-10-13,BKN,LAC,111.9,101.1,46.4,42.4,29.4,23.2,10.7,13.8,0.461,0.437,1486.6,1578.2,1,1,115.1,99.7,49.6,41.4,21.1,24.0,10.8,4.0,6.1,-3.0,-91.6,0,15.4,8.2,-2.8,1,1
